time;hour;open;high;low;close;volume
02/09/2024 ;16:00:00;58524.33;58641.43;58329.73;58359.21;37
02/09/2024 ;17:00:00;58359.21;58569.55;58321.52;58539.38;46
02/09/2024 ;18:00:00;58536.66;58634.0;58378.78;58490.3;32
02/09/2024 ;19:00:00;58490.29;58543.51;58408.23;58458.99;30
02/09/2024 ;20:00:00;58470.83;59188.75;58387.38;59030.11;41
02/09/2024 ;21:00:00;59046.36;59230.77;58931.67;58994.91;51
02/09/2024 ;22:00:00;59122.29;59300.0;58991.63;59268.45;45
02/09/2024 ;23:00:00;59302.46;59362.82;59068.43;59137.23;39
03/09/2024 ;00:00:00;59137.23;59185.17;59030.99;59174.04;39
03/09/2024 ;01:00:00;59201.41;59381.59;59174.04;59326.74;41
03/09/2024 ;02:00:00;59311.51;59767.94;59310.81;59382.87;47
03/09/2024 ;03:00:00;59359.97;59359.97;59088.21;59088.21;45
03/09/2024 ;04:00:00;59154.68;59245.36;59025.5;59076.51;32
03/09/2024 ;05:00:00;59085.43;59251.39;59007.3;59207.82;23
03/09/2024 ;06:00:00;59181.75;59207.82;58890.74;58890.74;43
03/09/2024 ;07:00:00;58955.76;59070.29;58889.25;59048.51;21
03/09/2024 ;08:00:00;59073.5;59128.63;58711.39;58806.88;35
03/09/2024 ;09:00:00;58805.59;58884.3;58742.7;58883.15;25
03/09/2024 ;10:00:00;58883.15;59144.44;58789.6;59049.7;33
03/09/2024 ;11:00:00;59049.66;59078.4;58896.21;58987.0;35
03/09/2024 ;12:00:00;59099.0;59327.59;58987.0;59166.99;40
03/09/2024 ;13:00:00;59234.79;59294.19;58227.65;58378.29;52
03/09/2024 ;14:00:00;58308.14;58374.52;57579.28;57674.45;57
03/09/2024 ;15:00:00;57614.17;58000.0;57614.17;57720.75;54
03/09/2024 ;16:00:00;57773.47;57916.89;57641.01;57675.03;49
03/09/2024 ;17:00:00;57740.62;58065.21;57660.19;57750.54;38
03/09/2024 ;18:00:00;57742.67;58027.04;57620.59;57976.18;38
03/09/2024 ;19:00:00;57982.29;58219.77;57871.68;58091.93;47
03/09/2024 ;20:00:00;58046.41;58249.98;58046.41;58249.98;33
03/09/2024 ;21:00:00;58163.08;58249.98;57990.0;58135.39;39
03/09/2024 ;22:00:00;58135.85;58152.36;57874.9;57874.9;28
03/09/2024 ;23:00:00;57872.53;57912.13;57500.0;57500.0;52
04/09/2024 ;00:00:00;57540.0;57964.29;57400.0;57400.0;52
04/09/2024 ;01:00:00;57400.0;57402.3;55900.1;56794.71;67
04/09/2024 ;02:00:00;56794.6;56868.37;56553.45;56649.3;48
04/09/2024 ;03:00:00;56641.03;56834.49;56641.03;56702.02;47
04/09/2024 ;04:00:00;56692.67;56736.59;56602.78;56736.3;38
04/09/2024 ;05:00:00;56693.61;56707.87;56250.0;56279.89;47
04/09/2024 ;06:00:00;56289.47;56550.19;56254.81;56312.58;46
04/09/2024 ;07:00:00;56311.88;56899.99;56311.88;56740.21;41
04/09/2024 ;08:00:00;56763.0;56893.34;56719.85;56796.09;43
04/09/2024 ;09:00:00;56780.79;56867.23;56619.8;56619.8;33
04/09/2024 ;10:00:00;56704.17;56710.0;56442.62;56515.19;35
04/09/2024 ;11:00:00;56515.19;56709.8;56509.55;56671.39;39
04/09/2024 ;12:00:00;56671.39;56801.05;56556.5;56701.6;35
04/09/2024 ;13:00:00;56613.03;56701.6;56423.1;56566.2;48
04/09/2024 ;14:00:00;56400.02;57579.29;56315.84;57579.29;55
04/09/2024 ;15:00:00;57528.13;58140.8;57371.85;58079.13;50
04/09/2024 ;16:00:00;58146.35;58521.24;58093.73;58443.01;47
04/09/2024 ;17:00:00;58396.48;58465.67;57822.15;57881.3;47
04/09/2024 ;18:00:00;57869.95;57987.78;57652.39;57716.71;46
04/09/2024 ;19:00:00;57652.4;58129.32;57652.4;58013.77;45
04/09/2024 ;20:00:00;58058.09;58153.74;57880.67;58047.57;47
04/09/2024 ;21:00:00;58028.55;58099.09;57910.58;58077.79;36
04/09/2024 ;22:00:00;58099.09;58343.88;58065.4;58124.86;42
04/09/2024 ;23:00:00;58144.97;58244.2;57907.62;57949.95;56
05/09/2024 ;00:00:00;57950.0;58251.17;57907.83;58022.5;47
05/09/2024 ;01:00:00;58022.5;58190.0;57925.33;58066.86;42
05/09/2024 ;02:00:00;58067.78;58072.96;57656.12;57713.25;50
05/09/2024 ;03:00:00;57712.89;57712.89;56889.78;57070.84;48
05/09/2024 ;04:00:00;57123.83;57301.79;57072.02;57236.01;38
05/09/2024 ;05:00:00;57196.53;57235.27;57015.31;57215.77;28
05/09/2024 ;06:00:00;57163.26;57203.52;56550.59;56941.68;32
05/09/2024 ;07:00:00;56880.52;57220.08;56880.52;57185.1;26
05/09/2024 ;08:00:00;57134.44;57212.76;56933.41;57027.27;28
05/09/2024 ;09:00:00;57027.22;57027.22;56653.5;56751.48;32
05/09/2024 ;10:00:00;56751.81;56846.94;56680.66;56780.66;34
05/09/2024 ;11:00:00;56745.13;56857.43;56672.88;56754.47;36
05/09/2024 ;12:00:00;56762.49;56847.2;56399.14;56665.06;48
05/09/2024 ;13:00:00;56716.07;57165.39;56614.8;56992.34;54
05/09/2024 ;14:00:00;57049.23;57239.45;56486.66;56553.45;53
05/09/2024 ;15:00:00;56612.28;56653.73;56000.0;56000.0;52
05/09/2024 ;16:00:00;56058.76;56377.34;56000.0;56296.59;42
05/09/2024 ;17:00:00;56312.16;56584.01;56223.6;56542.31;44
05/09/2024 ;18:00:00;56592.24;56683.31;56506.91;56590.35;39
05/09/2024 ;19:00:00;56570.68;56584.13;55874.17;56090.32;52
05/09/2024 ;20:00:00;56209.41;56310.63;56058.5;56142.1;40
05/09/2024 ;21:00:00;56128.4;56310.61;55954.2;56187.48;40
05/09/2024 ;22:00:00;56200.79;56203.17;55800.0;56142.82;39
05/09/2024 ;23:00:00;56142.66;56205.48;56004.58;56144.58;46
06/09/2024 ;00:00:00;56205.32;56315.84;56000.0;56155.91;39
06/09/2024 ;01:00:00;56122.09;56591.09;55832.3;56532.04;49
06/09/2024 ;02:00:00;56515.31;56843.82;56500.0;56751.76;45
06/09/2024 ;03:00:00;56757.23;56836.94;56507.4;56616.69;44
06/09/2024 ;04:00:00;56581.97;56719.84;56581.97;56631.89;29
06/09/2024 ;05:00:00;56635.02;56643.96;56290.1;56468.53;33
06/09/2024 ;06:00:00;56468.53;56496.22;56287.3;56384.78;28
06/09/2024 ;07:00:00;56447.93;56447.93;55315.48;55784.12;44
06/09/2024 ;08:00:00;55784.12;55938.72;55686.1;55780.76;36
06/09/2024 ;09:00:00;55801.23;55922.73;55719.51;55907.3;22
06/09/2024 ;10:00:00;55911.37;56242.01;55850.04;56146.3;34
06/09/2024 ;11:00:00;56146.3;56245.53;55860.89;55992.44;35
06/09/2024 ;12:00:00;56032.69;56899.99;55708.09;56778.79;53
06/09/2024 ;13:00:00;56778.86;56956.38;55894.46;56035.28;52
06/09/2024 ;14:00:00;56035.0;56035.0;54601.32;54777.78;56
06/09/2024 ;15:00:00;54814.08;55188.52;54012.0;54111.71;59
06/09/2024 ;16:00:00;54078.87;54230.46;53665.74;54070.38;56
06/09/2024 ;17:00:00;54019.71;54396.8;53742.95;53974.68;54
06/09/2024 ;18:00:00;53974.67;54003.55;53365.27;53365.27;60
06/09/2024 ;19:00:00;53441.95;53965.24;53305.47;53553.21;54
06/09/2024 ;20:00:00;53567.88;53784.82;52747.43;52793.3;56
06/09/2024 ;21:00:00;52793.27;55500.0;52635.18;53745.0;63
06/09/2024 ;22:00:00;53745.0;53912.42;53700.05;53788.73;41
06/09/2024 ;23:00:00;53717.9;53963.29;53661.74;53944.13;41
07/09/2024 ;00:00:00;53985.43;54070.38;53891.66;54020.91;47
07/09/2024 ;01:00:00;53934.85;54021.0;53791.6;53880.79;43
07/09/2024 ;02:00:00;53880.79;54021.0;53847.41;53880.79;43
07/09/2024 ;03:00:00;53898.29;53958.39;53852.3;53918.3;29
07/09/2024 ;04:00:00;53942.33;54040.04;53855.31;54040.04;33
07/09/2024 ;05:00:00;54028.1;54362.09;54025.59;54212.57;45
07/09/2024 ;06:00:00;54281.99;54443.2;54166.51;54443.2;46
07/09/2024 ;07:00:00;54443.2;54619.11;54343.5;54484.1;59
07/09/2024 ;08:00:00;54484.1;54665.22;54386.0;54468.23;46
07/09/2024 ;09:00:00;54520.3;54587.9;54317.6;54466.59;38
07/09/2024 ;10:00:00;54403.01;54550.48;54378.61;54406.61;18
07/09/2024 ;11:00:00;54457.85;54556.39;54452.6;54515.8;23
07/09/2024 ;12:00:00;54556.39;54706.01;54527.03;54672.68;33
07/09/2024 ;13:00:00;54719.62;54731.17;54517.3;54678.09;31
07/09/2024 ;14:00:00;54631.0;54747.3;54592.19;54683.35;37
07/09/2024 ;15:00:00;54747.29;54848.89;54683.35;54811.29;46
07/09/2024 ;16:00:00;54767.57;54815.81;54443.28;54516.74;44
07/09/2024 ;17:00:00;54507.41;54527.67;54028.8;54138.6;46
07/09/2024 ;18:00:00;54080.76;54403.0;54080.76;54332.39;40
07/09/2024 ;19:00:00;54341.9;54455.28;54268.81;54405.41;38
07/09/2024 ;20:00:00;54409.89;54456.7;54210.8;54210.8;39
07/09/2024 ;21:00:00;54183.31;54245.39;53965.24;54021.57;39
07/09/2024 ;22:00:00;54023.38;54148.83;53905.68;53970.28;41
07/09/2024 ;23:00:00;53960.18;54173.85;53823.84;54137.87;42
08/09/2024 ;00:00:00;54171.5;54179.83;53996.74;54134.01;44
08/09/2024 ;01:00:00;54133.2;54321.05;54133.2;54226.89;48
08/09/2024 ;02:00:00;54226.89;54472.0;54226.89;54307.14;39
08/09/2024 ;03:00:00;54363.59;54382.61;54270.5;54354.17;29
08/09/2024 ;04:00:00;54405.78;54527.67;54342.95;54500.0;27
08/09/2024 ;05:00:00;54500.0;54500.0;54371.42;54371.44;29
08/09/2024 ;06:00:00;54398.94;54429.64;54295.1;54336.93;34
08/09/2024 ;07:00:00;54337.04;54500.0;54296.01;54458.6;33
08/09/2024 ;08:00:00;54458.6;54499.78;54337.4;54499.78;24
08/09/2024 ;09:00:00;54499.74;54688.98;54438.92;54517.89;27
08/09/2024 ;10:00:00;54458.84;54650.53;54458.83;54608.61;27
08/09/2024 ;11:00:00;54633.55;54641.68;54526.51;54574.91;24
08/09/2024 ;12:00:00;54574.11;54574.11;54146.76;54195.05;34
08/09/2024 ;13:00:00;54194.82;54399.43;54081.8;54361.46;42
08/09/2024 ;14:00:00;54381.65;54422.87;54025.0;54139.61;36
08/09/2024 ;15:00:00;54176.19;54196.53;53675.24;53698.08;42
08/09/2024 ;16:00:00;53709.87;53970.19;53648.37;53884.35;40
08/09/2024 ;17:00:00;53884.36;54438.38;53884.36;54438.38;51
08/09/2024 ;18:00:00;54437.22;54450.0;54277.41;54430.02;44
08/09/2024 ;19:00:00;54378.69;54431.31;54314.29;54333.31;34
08/09/2024 ;20:00:00;54300.0;54366.91;54198.99;54349.66;39
08/09/2024 ;21:00:00;54322.12;54600.0;54308.11;54463.81;39
08/09/2024 ;22:00:00;54463.8;55250.0;54383.08;54566.97;49
08/09/2024 ;23:00:00;54523.97;54933.31;54471.65;54810.82;44
09/09/2024 ;00:00:00;54877.2;55171.0;54692.78;55051.49;48
09/09/2024 ;01:00:00;55040.3;55315.47;54862.62;55127.2;44
09/09/2024 ;02:00:00;55059.42;55126.8;54847.05;55113.3;42
09/09/2024 ;03:00:00;55054.94;55182.49;54810.87;55155.36;41
09/09/2024 ;04:00:00;55094.34;55154.42;54848.68;54898.08;35
09/09/2024 ;05:00:00;54842.39;54898.08;54601.32;54652.44;45
09/09/2024 ;06:00:00;54631.96;54869.9;54605.17;54825.91;34
09/09/2024 ;07:00:00;54825.9;54943.85;54760.35;54924.05;32
09/09/2024 ;08:00:00;54889.31;55211.2;54889.31;55198.4;37
09/09/2024 ;09:00:00;55161.23;55432.58;55108.41;55163.77;35
09/09/2024 ;10:00:00;55163.7;55399.99;55137.36;55318.8;28
09/09/2024 ;11:00:00;55269.34;55318.8;55164.91;55241.85;24
